source_Id,toDo_20251016,wikidata_uri,mapping_provenance,possible_mapping_to_check_again,source_prefLabel,source_definition,source_isocat_id,source_is_used_concept,source_is_facet_VLO_xml,source_seems_to_be_property,source_extractedSourceFromDefinition,source_changeNote,source_instance_of,source_notation,http://www.w3.org/2004/02/skos/core#altLabel,http://openskos.org/xmlns#status,http://www.w3.org/2004/02/skos/core#inScheme,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#topConceptOf,http://www.w3.org/2004/02/skos/core#changeNote,http://www.w3.org/2004/02/skos/core#notation,http://openskos.org/xmlns#inSkosCollection,http://www.w3.org/2004/02/skos/core#definition,http://www.w3.org/2004/02/skos/core#prefLabel,http://www.w3.org/2004/02/skos/core#example,http://www.w3.org/2004/02/skos/core#scopeNote,http://www.w3.org/2004/02/skos/core#note,http://www.w3.org/2004/02/skos/core#hasTopConcept,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2004/02/skos/core#member,http://www.w3.org/2004/02/skos/core#hiddenLabel,http://purl.org/dc/terms/modified,http://purl.org/dc/terms/dateSubmitted,http://purl.org/dc/terms/creator
http://hdl.handle.net/11459/CCR_C-2462_5b266792-7a54-9296-42e2-2318b9861fe1,investigate why there is no mapping,,,,annotation level type,Specification of the types of annotation levels (tiers) provided by the resource. (source: PWittenburg),2462,y,null,y,PWittenburg,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2462,0,annotationLevelType,annotationLevelType,approved,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2462,annotationLevelType,"http://hdl.handle.net/11459/CCR__6f1577b8-53f1-a686-68ac-a64e0df865af , http://hdl.handle.net/11459/CCR__750d203b-ba0e-2d28-36e4-7bed4d9ef60b , http://hdl.handle.net/11459/CCR__a64b45fb-7cc3-fe74-a4f5-7e370177bd9e",Specification of the types of annotation levels (tiers) provided by the resource. (source: PWittenburg)@en,annotation level type@en,pragmatics (source: CLARIN)@en / translation (source: CLARIN)@en / morphosyntax (source: CLARIN)@en / transcription (source: CLARIN)@en,"A resource may provide, in addition to a raw text or an oral transcription, information on part of speech, syntactic grouping, or other items. This DC is intended to describe one of these levels of annotation. (source: fr language explanation)@en",null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-2465_4444eb51-7cf7-0ff7-7687-7f741f3a4f84,investigate why there is no mapping,,,,delivery format,Specifies the format used for the delivery of the resource. (source: CLARIN),2465,y,null,y,CLARIN,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2465,0,deliveryFormat,deliveryFormat,approved,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2465,deliveryFormat,http://hdl.handle.net/11459/CCR__a64b45fb-7cc3-fe74-a4f5-7e370177bd9e,Specifies the format used for the delivery of the resource. (source: CLARIN)@en,delivery format@en,Zip (source: CLARIN)@en,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-2471_6938fabd-a772-e170-1b95-eea9c2ccf7cc,investigate why there is no mapping,,,,geographic coverage,The geographic scope that the content of a resources is from or about. (source: CLARIN),2471,y,null,y,CLARIN,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2471,0,geographicCoverage,geographicCoverage,approved,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2471,geographicCoverage,"http://hdl.handle.net/11459/CCR__a64b45fb-7cc3-fe74-a4f5-7e370177bd9e , http://hdl.handle.net/11459/CCR__750d203b-ba0e-2d28-36e4-7bed4d9ef60b",The geographic scope that the content of a resources is from or about. (source: CLARIN)@en,geographic coverage@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-2477_e8c26158-647f-fcdb-2dd1-7cc7457e7f8e,investigate why there is no mapping,,,,involvement,Indicates in how far the researcher was involved in the linguistic event. (source: CLARIN),2477,y,null,y,CLARIN,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2477,0,involvement,involvement,approved,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2477,involvement,"http://hdl.handle.net/11459/CCR__f60dacb3-06ce-e74f-f79c-4ce5f0a7a31b , http://hdl.handle.net/11459/CCR__a64b45fb-7cc3-fe74-a4f5-7e370177bd9e",Indicates in how far the researcher was involved in the linguistic event. (source: CLARIN)@en,involvement@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-2483_96e89432-7591-d436-3921-5aa78e836924,investigate why there is no mapping,,,,language in,An identifier of the language in which the description of the resource is written. (source: CLARIN),2483,y,null,y,CLARIN,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2483,0,languageIn,languageIn,approved,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2483,languageIn,http://hdl.handle.net/11459/CCR__a64b45fb-7cc3-fe74-a4f5-7e370177bd9e,An identifier of the language in which the description of the resource is written. (source: CLARIN)@en,language in@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-2485_474ece8d-abc9-90af-8c8a-5df540a0f970,"check if the column ""possible_mapping_to_check_again"" contains a good mapping, if so, paste it to the ""wikidata_uri"" column and add in the column ""mapping_provenance"" -> ""manually-found""",,,http://www.wikidata.org/entity/Q187432,language script,Indication of the writing system used to represent the language in form of a four letter code as it is defined in ISO-15924. (source: CLARIN),2485,y,null,y,CLARIN,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2485,0,languageScript,languageScript,approved,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2485,languageScript,http://hdl.handle.net/11459/CCR__a64b45fb-7cc3-fe74-a4f5-7e370177bd9e,Indication of the writing system used to represent the language in form of a four letter code as it is defined in ISO-15924. (source: CLARIN)@en,language script@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-2487_472ad387-0b4e-3782-cb65-be9b20cb656d,investigate why there is no mapping,,,,lexicon type,A description of the type of the lexicon. (source: CLARIN),2487,y,null,y,CLARIN,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2487,0,lexiconType,lexiconType,approved,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2487,lexiconType,http://hdl.handle.net/11459/CCR__a64b45fb-7cc3-fe74-a4f5-7e370177bd9e,A description of the type of the lexicon. (source: CLARIN)@en,lexicon type@en,bilingual dictionary (source: CLARIN)@en / monolingual dictionary (source: CLARIN)@en / word list (source: CLARIN)@en / glossary term base (source: CLARIN)@en / thesaurus (source: CLARIN)@en,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-2489_afd99796-8c92-7ae7-ef8c-a11b2560d8a0,investigate why there is no mapping,,,,meta language,Name of the language that is used as a metalanguage in the resource. (source: CLARIN),2489,y,null,y,CLARIN,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2489,0,metaLanguage,metaLanguage,approved,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2489,metaLanguage,http://hdl.handle.net/11459/CCR__a64b45fb-7cc3-fe74-a4f5-7e370177bd9e,Name of the language that is used as a metalanguage in the resource. (source: CLARIN)@en,meta language@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-2491_e2d90ef0-a2e9-c101-6d35-bf25fc29f901,investigate why there is no mapping,,,,number of languages,An indication of the number of languages that are included in the resource. (source: CLARIN),2491,y,null,y,CLARIN,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2491,0,noLanguages,noLanguages,approved,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2491,noLanguages,"http://hdl.handle.net/11459/CCR__a64b45fb-7cc3-fe74-a4f5-7e370177bd9e , http://hdl.handle.net/11459/CCR__750d203b-ba0e-2d28-36e4-7bed4d9ef60b",An indication of the number of languages that are included in the resource. (source: CLARIN)@en,number of languages@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-2492_304b514c-3633-e348-ddef-f9222c288e10,investigate why there is no mapping,,,,planning type,Indicates in how far the consultant planned the linguistic event. (source: CLARIN),2492,y,null,y,CLARIN,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2492,0,planningType,planningType,approved,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2492,planningType,"http://hdl.handle.net/11459/CCR__f60dacb3-06ce-e74f-f79c-4ce5f0a7a31b , http://hdl.handle.net/11459/CCR__a64b45fb-7cc3-fe74-a4f5-7e370177bd9e",Indicates in how far the consultant planned the linguistic event. (source: CLARIN)@en,planning type@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-2493_692957bc-2214-5175-99e5-c727b37ddf0f,investigate why there is no mapping,,,,social context,Indicates the social context the event took place in. (source: CLARIN),2493,y,null,y,CLARIN,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2493,0,socialContext,socialContext,approved,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2493,socialContext,"http://hdl.handle.net/11459/CCR__f60dacb3-06ce-e74f-f79c-4ce5f0a7a31b , http://hdl.handle.net/11459/CCR__a64b45fb-7cc3-fe74-a4f5-7e370177bd9e",Indicates the social context the event took place in. (source: CLARIN)@en,social context@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-2496_4ecb457a-8cc5-e14b-0d0a-f723511196ab,investigate why there is no mapping,,,,sub-level information,Indicate the sub-level information that is contained in the lexicon that qualifies the main level information. (source: CLARIN),2496,y,null,y,CLARIN,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2496,0,subLevelInformation,subLevelInformation,approved,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2496,subLevelInformation,http://hdl.handle.net/11459/CCR__a64b45fb-7cc3-fe74-a4f5-7e370177bd9e,Indicate the sub-level information that is contained in the lexicon that qualifies the main level information. (source: CLARIN)@en,sub-level information@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-2497_6e93b9ce-1be7-248f-ab63-ba0b9c63661f,investigate why there is no mapping,,,,tagset,Specifies the tag set used in the annotation of the resource or a used by the tool/service or it contains a URL that points to the information about the tag set. (source: CLARIN),2497,y,null,y,CLARIN,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2497,0,tagset,Tagset,approved,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2497,tagset,"http://hdl.handle.net/11459/CCR__750d203b-ba0e-2d28-36e4-7bed4d9ef60b , http://hdl.handle.net/11459/CCR__4ff34c41-99f2-b349-688d-aaa7a7b8589a , http://hdl.handle.net/11459/CCR__a64b45fb-7cc3-fe74-a4f5-7e370177bd9e",Specifies the tag set used in the annotation of the resource or a used by the tool/service or it contains a URL that points to the information about the tag set. (source: CLARIN)@en,tagset@en,BulTreeBank;DBT;STTS;MTE;EAGLEs POS;local (source: CLARIN)@en,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-2498_da768853-93fd-7d47-5786-27e8cc659e93,investigate why there is no mapping,,,,tagset language,"Indicates the language of the tag set itself, expressed in the two-letter language codes of iso639. (source: CLARIN)",2498,y,null,y,CLARIN,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2498,0,tagsetLanguage,tagsetLanguage,approved,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2498,tagsetLanguage,http://hdl.handle.net/11459/CCR__a64b45fb-7cc3-fe74-a4f5-7e370177bd9e,"Indicates the language of the tag set itself, expressed in the two-letter language codes of iso639. (source: CLARIN)@en",tagset language@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-2500_a16d939a-58e3-121d-aaa3-05237ec2d206,"check if the column ""possible_mapping_to_check_again"" contains a good mapping, if so, paste it to the ""wikidata_uri"" column and add in the column ""mapping_provenance"" -> ""manually-found""",,,http://www.wikidata.org/entity/Q1365224|http://www.wikidata.org/entity/Q759676,task,The major task carried out in the resource or a typical task description of the tool/service. (source: CLARIN),2500,y,null,y,CLARIN,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2500,0,task,task,approved,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2500,task,"http://hdl.handle.net/11459/CCR__f60dacb3-06ce-e74f-f79c-4ce5f0a7a31b , http://hdl.handle.net/11459/CCR__a64b45fb-7cc3-fe74-a4f5-7e370177bd9e",The major task carried out in the resource or a typical task description of the tool/service. (source: CLARIN)@en,task@en,room reservation (source: CLARIN)@en / travel-planning (source: CLARIN)@en / Unknown (source: CLARIN)@en / Unspecified (source: CLARIN)@en / frog story (source: CLARIN)@en / info-kiosk (source: CLARIN)@en,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-2501_10d05e0c-4d08-1614-3446-bead00733c27,investigate why there is no mapping,,,,theoretic model,Name of the theoretic model underlying the annotation task and/or reference (URL or bibliographic reference) to informative material about the theoretic model used. (source: CLARIN),2501,y,null,y,CLARIN,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2501,0,theoreticModel,theoreticModel,approved,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2501,theoreticModel,"http://hdl.handle.net/11459/CCR__750d203b-ba0e-2d28-36e4-7bed4d9ef60b , http://hdl.handle.net/11459/CCR__a64b45fb-7cc3-fe74-a4f5-7e370177bd9e",Name of the theoretic model underlying the annotation task and/or reference (URL or bibliographic reference) to informative material about the theoretic model used. (source: CLARIN)@en,theoretic model@en,HPSG;Functional Generative Description;Topological Field (source: CLARIN)@en,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-2502_747eb0cd-03e9-cffb-34cc-d0c8c77e4c5a,investigate why there is no mapping,,,,time coverage,The time period that the content of a resource is about. (source: CLARIN),2502,y,temporalCoverage,y,CLARIN,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2502,0,timeCoverageContent,timeCoverage,approved,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2502,timeCoverageContent,"http://hdl.handle.net/11459/CCR__750d203b-ba0e-2d28-36e4-7bed4d9ef60b , http://hdl.handle.net/11459/CCR__a64b45fb-7cc3-fe74-a4f5-7e370177bd9e",The time period that the content of a resource is about. (source: CLARIN)@en,time coverage@en,null,Dublin Core definition: The temporal topic of the resource. (source: Dublin Core)@en,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-2503_72bd598f-4abf-e122-ed93-f2adf1ab8785,"check if the column ""possible_mapping_to_check_again"" contains a good mapping, if so, paste it to the ""wikidata_uri"" column and add in the column ""mapping_provenance"" -> ""manually-found""",,,http://www.wikidata.org/entity/Q200801|http://www.wikidata.org/entity/Q26256810,topic,Describes the knowledge domain of the resource. (source: CLARIN),2503,y,subject,y,CLARIN,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2503,0,topicKnowledgeResource,topic,approved,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2503,topicKnowledgeResource,"http://hdl.handle.net/11459/CCR__750d203b-ba0e-2d28-36e4-7bed4d9ef60b , http://hdl.handle.net/11459/CCR__a64b45fb-7cc3-fe74-a4f5-7e370177bd9e , http://hdl.handle.net/11459/CCR__f60dacb3-06ce-e74f-f79c-4ce5f0a7a31b",Describes the knowledge domain of the resource. (source: CLARIN)@en,topic@en,politics; wheather forecast; travel planing; edutainment; scheduling; internet access; gossip (source: CLARIN)@en,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-2505_b61e249b-ac68-b40a-0f21-03a4a26e16b4,investigate why there is no mapping,,,,address,"The address of an organization that was/is involved in creating, managing and accessing resource or tool/service. (source: PWittenburg)",2505,y,null,y,PWittenburg,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2505,0,addressCrganizationResource,address,approved,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Metadata_6f3f84d1-6f06-6291-4e20-4cd361cca128,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-2505,addressCrganizationResource,"http://hdl.handle.net/11459/CCR__a64b45fb-7cc3-fe74-a4f5-7e370177bd9e , http://hdl.handle.net/11459/CCR__750d203b-ba0e-2d28-36e4-7bed4d9ef60b","The address of an organization that was/is involved in creating, managing and accessing resource or tool/service. (source: PWittenburg)@en",address@en,null,null,null,null,null,null,null,null,null,null
