oldUri,newUri
http://hdl.handle.net/11459/CCR_C-5690_b81f5894-575b-8963-da26-58076a7f31eb,http://www.wikidata.org/entity/Q4897819
http://hdl.handle.net/11459/CCR_C-5700_f03994a2-67b1-23e8-469c-bb73e00a072b,http://www.wikidata.org/entity/Q1224852
http://hdl.handle.net/11459/CCR_C-5739_5a1910bf-f70c-e214-5888-275d52148600,http://www.wikidata.org/entity/Q5691657
http://hdl.handle.net/11459/CCR_C-5744_7d34a745-29d0-fe5c-ffc0-13c18c21fdcd,http://www.wikidata.org/entity/Q1135389
http://hdl.handle.net/11459/CCR_C-5761_0bcac832-2a68-52e3-2a0f-d158cbe8d960,http://www.wikidata.org/entity/Q573
http://hdl.handle.net/11459/CCR_C-5762_3e1b13e8-8247-513f-35a6-241839a1198b,http://www.wikidata.org/entity/Q577
http://hdl.handle.net/11459/CCR_C-5767_0e84c8a7-62c1-244a-12b2-f58b58fa28d1,http://www.wikidata.org/entity/Q357760
http://hdl.handle.net/11459/CCR_C-5774_1b974a7d-8f1f-15b6-02d3-8351e0127dee,http://www.wikidata.org/entity/Q38073102
http://hdl.handle.net/11459/CCR_C-5776_ed733b40-67dc-099e-6a96-cb56634109e4,http://www.wikidata.org/entity/Q147276
http://hdl.handle.net/11459/CCR_C-5801_ca384d09-a0ac-73f0-bdd7-e2fe5e7b1841,http://www.wikidata.org/entity/Q1775415
http://hdl.handle.net/11459/CCR_C-5889_93d38c37-dcd6-7882-c4d3-e114470764d2,http://www.wikidata.org/entity/Q184511
http://hdl.handle.net/11459/CCR_C-5909_51dc90e4-ef3a-b595-b6bc-1e60eaa40364,http://www.wikidata.org/entity/Q30515
http://hdl.handle.net/11459/CCR_C-5923_16274d7b-5a45-d958-d219-71438c81304c,http://www.wikidata.org/entity/Q1121559
http://hdl.handle.net/11459/CCR_C-5928_6fde446c-4f9b-94e9-5310-f1448045aea5,http://www.wikidata.org/entity/Q7307361
http://hdl.handle.net/11459/CCR_C-5933_a1ec4024-05d6-c3b2-ae76-5abc36470d73,http://www.wikidata.org/entity/Q545779
http://hdl.handle.net/11459/CCR_C-5984_71dcbd53-effa-c78c-dc92-46855034d823,http://www.wikidata.org/entity/Q2992210
http://hdl.handle.net/11459/CCR_C-5991_1935da37-733b-6728-6a53-47892ccc8c63,http://www.wikidata.org/entity/Q8205328
http://hdl.handle.net/11459/CCR_C-6005_552bfc06-0acd-a0cd-9cb9-5fcb7dedb323,http://www.wikidata.org/entity/Q776754
http://hdl.handle.net/11459/CCR_C-6010_02466858-043f-4266-e10e-aa42964b58cd,http://www.wikidata.org/entity/Q122367949
http://hdl.handle.net/11459/CCR_C-6025_f3a1641a-b408-b562-e31e-e71a51d8bfbf,http://www.wikidata.org/entity/Q138246
http://hdl.handle.net/11459/CCR_C-6026_bb5fe286-4b25-5af3-5575-19751f116335,http://www.wikidata.org/entity/Q107063735
http://hdl.handle.net/11459/CCR_C-6036_51c5b403-8672-e289-8f3f-8123a7e76a3c,http://www.wikidata.org/entity/Q1502787
http://hdl.handle.net/11459/CCR_C-6041_693f15e8-d1f1-5056-f243-f64afbf9f450,http://www.wikidata.org/entity/Q191081
http://hdl.handle.net/11459/CCR_C-6062_7bbbf5ca-6718-7781-7bb9-41bf6e617495,http://www.wikidata.org/entity/Q190539
http://hdl.handle.net/11459/CCR_C-6063_f03abcad-b949-7eda-763d-f9c277b7db46,http://www.wikidata.org/entity/Q5281757
http://hdl.handle.net/11459/CCR_C-6065_2a74fadc-c2e0-261b-62c7-fa6fbed01282,http://www.wikidata.org/entity/Q25481968
http://hdl.handle.net/11459/CCR_C-6066_e030cc5f-5bcd-d9f4-e60c-eea270ea5e91,http://www.wikidata.org/entity/Q175049
http://hdl.handle.net/11459/CCR_C-6067_c54489e2-97f2-ec31-4016-4ab0068e02c5,http://www.wikidata.org/entity/Q175086
http://hdl.handle.net/11459/CCR_C-6070_db0e592f-43ab-d87f-c3cb-b7ae611c745f,http://www.wikidata.org/entity/Q617473
http://hdl.handle.net/11459/CCR_C-6110_559d9db8-7db8-bc23-0dc2-7f26f4fcf841,http://www.wikidata.org/entity/Q1656682
http://hdl.handle.net/11459/CCR_C-6119_ea4226b5-8d55-e71e-730f-2a02e3adbeb4,http://www.wikidata.org/entity/Q783521
http://hdl.handle.net/11459/CCR_C-6120_53844650-23f1-c0ea-1793-efaf7252bb83,http://www.wikidata.org/entity/Q56752440
http://hdl.handle.net/11459/CCR_C-6121_23c49453-1e35-dee1-6841-34ca32346343,http://www.wikidata.org/entity/Q56752440
http://hdl.handle.net/11459/CCR_C-6125_309c37cf-eb65-9fb4-87e6-dc7ee1f9c6c8,http://www.wikidata.org/entity/Q11563
http://hdl.handle.net/11459/CCR_C-6128_66f0c4be-2005-fdd9-8b08-d7a849c55f53,http://www.wikidata.org/entity/Q59156842
http://hdl.handle.net/11459/CCR_C-6131_90eaaab4-8986-42ae-3fc6-0e72e17df0f6,http://www.wikidata.org/entity/Q66018880
http://hdl.handle.net/11459/CCR_C-6132_d287635d-07dc-e2c4-6261-5e4f9a0cf693,http://www.wikidata.org/entity/P98
http://hdl.handle.net/11459/CCR_C-6137_4cd6c000-df42-abd8-49b3-ecd8d9d3546a,http://www.wikidata.org/entity/Q59156842
http://hdl.handle.net/11459/CCR_C-6139_ab15a7eb-7032-d4f0-643e-bffe5ad09fc3,http://www.wikidata.org/entity/Q1200750
http://hdl.handle.net/11459/CCR_C-6140_d3765f2a-1760-3008-3288-f1b823d0a322,http://www.wikidata.org/entity/Q102014
http://hdl.handle.net/11459/CCR_C-6141_96f22004-72af-790e-0002-0683867a9785,http://www.wikidata.org/entity/Q121769
http://hdl.handle.net/11459/CCR_C-6143_b06c8570-5568-8433-30c8-4eb6184b58ac,http://www.wikidata.org/entity/Q7243109
http://hdl.handle.net/11459/CCR_C-6146_2fade79f-5663-dc8f-7284-cccee88e68f9,http://www.wikidata.org/entity/Q34770
http://hdl.handle.net/11459/CCR_C-6147_ebed915e-f911-f128-cddc-466aa41c9c73,http://www.wikidata.org/entity/P9488
http://hdl.handle.net/11459/CCR_C-6149_dec742b0-0358-e443-ad90-097ce9bd7fd1,http://www.wikidata.org/entity/Q52948
http://hdl.handle.net/11459/CCR_C-6150_11654b2e-5746-144d-bba2-ef47175eff1b,http://www.wikidata.org/entity/Q19045344
http://hdl.handle.net/11459/CCR_C-6151_418da06f-1629-164c-9ef1-ed40674f2dff,http://www.wikidata.org/entity/Q231823
http://hdl.handle.net/11459/CCR_C-6152_ba0caa95-c669-cdde-c08d-25ce5879f109,http://www.wikidata.org/entity/P710
http://hdl.handle.net/11459/CCR_C-6153_ea7fe0c6-2052-37b6-b61d-d443e6a0c63e,http://www.wikidata.org/entity/P710
http://hdl.handle.net/11459/CCR_C-6154_fefc8824-2677-7719-58ac-79773318d208,http://www.wikidata.org/entity/Q1322263
http://hdl.handle.net/11459/CCR_C-6158_6b459e49-c4b5-1b04-84d0-374ee1039610,http://www.wikidata.org/entity/Q1361759
http://hdl.handle.net/11459/CCR_C-6160_b5da7fc8-942a-9350-9ca2-95b1212f0d2e,http://www.wikidata.org/entity/Q12139612
http://hdl.handle.net/11459/CCR_C-6161_7bdf4fc4-d8ce-41ca-594f-af8d773e6bb1,http://www.wikidata.org/entity/Q1309508
http://hdl.handle.net/11459/CCR_C-6184_5f26086f-2fdc-2ecd-4ef5-4bdddcccbbcf,http://www.wikidata.org/entity/Q106908980
http://hdl.handle.net/11459/CCR_C-6189_b07fc83c-84fb-cf28-5553-219bea3babc2,http://www.wikidata.org/entity/Q3511132
http://hdl.handle.net/11459/CCR_C-6207_d31e0c5d-7955-3b75-f62d-b2877bef7ce1,http://www.wikidata.org/entity/Q319608
http://hdl.handle.net/11459/CCR_C-6210_e5d5b772-8c87-e9e1-e320-e85282752f31,http://www.wikidata.org/entity/Q37447
http://hdl.handle.net/11459/CCR_C-6214_4460b492-b4e0-61ac-9045-43f2ed5ec4a8,http://www.wikidata.org/entity/Q108296843
http://hdl.handle.net/11459/CCR_C-6255_bbbfe10d-83d1-185c-ec65-3e8ed033af02,http://www.wikidata.org/entity/Q98929991
http://hdl.handle.net/11459/CCR_C-6266_8a69d58b-e6a0-cf4e-934d-cbb1ac4417ac,http://www.wikidata.org/entity/Q211198
http://hdl.handle.net/11459/CCR_C-6281_e25d031b-84f7-820e-1850-e97d0e47ce40,http://www.wikidata.org/entity/Q136822
http://hdl.handle.net/11459/CCR_C-6299_fa055a1f-2034-8caf-7158-6b4ad1d2d867,http://www.wikidata.org/entity/Q1423674
http://hdl.handle.net/11459/CCR_C-63_95ec8724-267a-8689-a04d-50ae515bbacf,http://www.wikidata.org/entity/P2699
http://hdl.handle.net/11459/CCR_C-6312_c69b1360-132f-1d3b-5bfa-4c93ebf05016,http://www.wikidata.org/entity/Q924130
http://hdl.handle.net/11459/CCR_C-6313_070b6de6-dc0b-d635-5c28-e9fecca36ab8,http://www.wikidata.org/entity/Q36870
http://hdl.handle.net/11459/CCR_C-6388_0de2cca4-68e2-c383-e2cb-065fa2292261,http://www.wikidata.org/entity/Q82799
http://hdl.handle.net/11459/CCR_C-6422_522b3cae-638b-61f1-0bfb-c0e7a40a16a4,http://www.wikidata.org/entity/Q178022
http://hdl.handle.net/11459/CCR_C-6469_7aa18f84-e2c0-78ae-66af-d02b48e943ec,http://www.wikidata.org/entity/Q28640
http://hdl.handle.net/11459/CCR_C-6492_9d5f20aa-e6bd-c141-15df-ffdae159e5e1,http://www.wikidata.org/entity/Q117209596
http://hdl.handle.net/11459/CCR_C-6493_e10ad1ee-82ac-c03f-a582-b14d5787576b,http://www.wikidata.org/entity/Q117209595
http://hdl.handle.net/11459/CCR_C-6504_44b5f83a-de15-6b67-357c-ebfe665bd910,http://www.wikidata.org/entity/Q28640
http://hdl.handle.net/11459/CCR_C-6581_33dbad8f-aa65-fa24-f594-c9f7eea584d3,http://www.wikidata.org/entity/Q2857578
http://hdl.handle.net/11459/CCR_C-6700_04bd545c-59bd-f3e1-fbd8-0cf3646929a2,http://www.wikidata.org/entity/Q65769315
http://hdl.handle.net/11459/CCR_C-6791_3489a1fc-6cc8-c50b-7036-73031a7def5e,http://www.wikidata.org/entity/P136
http://hdl.handle.net/11459/CCR_C-6794_bdba0a83-f392-b7b5-8a82-e88cca0ca87d,http://www.wikidata.org/entity/Q21160456
http://hdl.handle.net/11459/CCR_C-6800_b7713df3-c77f-4466-c222-9935512d9796,http://www.wikidata.org/entity/Q1965486
http://hdl.handle.net/11459/CCR_C-6810_452ea1aa-9d87-747a-eb87-6d9a4b1d6472,http://www.wikidata.org/entity/Q4691924
http://hdl.handle.net/11459/CCR_C-6832_3f1d39bf-ed03-4f05-6b6c-f28cc0e268ed,http://www.wikidata.org/entity/P195
http://hdl.handle.net/11459/CCR_C-6833_9440b43b-e77d-f98b-fddb-cab61f18f0ed,http://www.wikidata.org/entity/Q20204892
http://hdl.handle.net/11459/CCR_C-6836_d35e73a8-ec72-d3c4-e39a-4b0fefd32cdc,http://www.wikidata.org/entity/Q2500638
http://hdl.handle.net/11459/CCR_C-6837_8edd5107-ce2f-7f13-b8cd-1bd9750509b2,http://www.wikidata.org/entity/Q122625839
http://hdl.handle.net/11459/CCR_C-6840_a84a227f-ae63-05df-53f3-1a217cab2356,http://www.wikidata.org/entity/Q3217303
http://hdl.handle.net/11459/CCR_C-6846_d6adb99c-15ac-fac7-7911-f64c48298ce3,http://www.wikidata.org/entity/Q83966861
http://hdl.handle.net/11459/CCR_C-6850_88e029a4-bc0a-8476-e3a4-e8db1e2acc64,http://www.wikidata.org/entity/Q83960473
http://hdl.handle.net/11459/CCR_C-6858_c915ee3f-0ade-5151-e205-b599db63f4a7,http://www.wikidata.org/entity/Q33123524
http://hdl.handle.net/11459/CCR_C-6859_70984c62-a5a9-9924-5e9f-e75f98fbcb6c,http://www.wikidata.org/entity/Q3074945
http://hdl.handle.net/11459/CCR_C-6860_0fe64412-7e48-2e63-2a83-69ad9d0d1934,http://www.wikidata.org/entity/Q309
http://hdl.handle.net/11459/CCR_C-6861_2a640049-a53e-8572-0731-332986706b7e,http://www.wikidata.org/entity/Q3885844
http://hdl.handle.net/11459/CCR_C-6867_f15d24c6-6506-6aa0-7731-ef01e46cad50,http://www.wikidata.org/entity/Q1773840
http://hdl.handle.net/11459/CCR_C-6868_fad49b3a-bd39-5f89-c8ee-7a5f5c2bc1d9,http://www.wikidata.org/entity/Q3604747
http://hdl.handle.net/11459/CCR_C-6870_fc269e49-64fb-0d4c-1255-ad588cc39a57,http://www.wikidata.org/entity/Q194431
