source_Id,toDo_20260202,status_20260202-latest-round,wikidata_uri,mapping_provenance,possible_mapping_to_check_again,source_prefLabel,source_definition,source_isocat_id,source_is_used_concept,source_is_facet_VLO_xml,source_seems_to_be_property,source_extractedSourceFromDefinition,source_changeNote,source_instance_of,source_notation,http://www.w3.org/2004/02/skos/core#altLabel,http://openskos.org/xmlns#status,http://www.w3.org/2004/02/skos/core#inScheme,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#topConceptOf,http://www.w3.org/2004/02/skos/core#changeNote,http://www.w3.org/2004/02/skos/core#notation,http://openskos.org/xmlns#inSkosCollection,http://www.w3.org/2004/02/skos/core#definition,http://www.w3.org/2004/02/skos/core#prefLabel,http://www.w3.org/2004/02/skos/core#example,http://www.w3.org/2004/02/skos/core#scopeNote,http://www.w3.org/2004/02/skos/core#note,http://www.w3.org/2004/02/skos/core#hasTopConcept,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2004/02/skos/core#member,http://www.w3.org/2004/02/skos/core#hiddenLabel,http://purl.org/dc/terms/modified,http://purl.org/dc/terms/dateSubmitted,http://purl.org/dc/terms/creator
http://hdl.handle.net/11459/CCR_C-1291_c2896356-8d7e-e425-d2ac-5741e93db4e2,"nothing, it has an accepted mapping",nothing to do,http://www.wikidata.org/entity/Q501405,isocatId-matches,,future,Verb tense that indicates action or state of being in the future. (source: www.southwestern.edu/~carlg/Latin_Web/glossary.html),1291,n,null,y,www.southwestern.edu/~carlg/Latin_Web/glossary.html,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-1291,0,future,future,candidate,http://hdl.handle.net/11459/CCR_P-Morphosyntax_f701a84e-9171-1e2d-22cf-6528c2571d42,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Morphosyntax_f701a84e-9171-1e2d-22cf-6528c2571d42,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-1291,future,http://hdl.handle.net/11459/CCR__89c126e1-c817-e386-21c4-8b31c012bc9b,Verb tense that indicates action or state of being in the future. (source: www.southwestern.edu/~carlg/Latin_Web/glossary.html)@en,future@en,I will praise (source: www.sil.org/linguistics/GlossaryOfLinguisticTerms/WhatIsFocus.htm)@en,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-1293_5ce1a413-afaf-1ae5-f818-a416f219fc41,"nothing, it has an accepted mapping",nothing to do,http://www.wikidata.org/entity/Q146233,isocatId-matches,,genitive case,Case used to express a possessive relationship (e.g. the boy's book) or some other similarly close connection (e.g. a summer's day). (source: Crystal 2003),1293,n,null,y,Crystal 2003,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-1293,0,genitivecase,"genitiveCase, genitive case, possessive case",candidate,http://hdl.handle.net/11459/CCR_P-Morphosyntax_f701a84e-9171-1e2d-22cf-6528c2571d42,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Morphosyntax_f701a84e-9171-1e2d-22cf-6528c2571d42,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-1293,genitivecase,"http://hdl.handle.net/11459/CCR__7a2ac191-441c-617b-be46-1e967df6ac06 , http://hdl.handle.net/11459/CCR__89c126e1-c817-e386-21c4-8b31c012bc9b",Case used to express a possessive relationship (e.g. the boy's book) or some other similarly close connection (e.g. a summer's day). (source: Crystal 2003)@en,genitive case@en,"The boy's book, but the back of the house. In English, inanimate objects are less frequently used with the possessive form. (source: SEW)@en",null,"The original example is not good at all: The brick of the wall. English would say: the brick in the wall; the brick used in the wall.@en / Hardly any English nouns decline, but the genitive case is indicated by the endings 's (belonging to one) and s' (belonging to more than one) in such phrases as the dog's bone, the cats' litter box.@en",null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-1296_e1b9d320-2ef2-660a-0b3b-fe9f4b6102b1,"nothing, it's a non-used concept",nothing to do,,,,grammatical function,[Needs to be finalized] (source: MAF),1296,n,null,y,MAF,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-1296,0,grammaticalFunction,grammaticalFunction,candidate,http://hdl.handle.net/11459/CCR_P-Syntax_e7dbb854-a006-9939-4863-1236a4062a1b,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Syntax_e7dbb854-a006-9939-4863-1236a4062a1b,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-1296,grammaticalFunction,"http://hdl.handle.net/11459/CCR__07f76247-a52e-2a10-2331-f103c1e41f5a , http://hdl.handle.net/11459/CCR__9a1e0dfa-fca3-45f4-43b5-775f5d910408",[Needs to be finalized] (source: MAF)@en,grammatical function@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-1297_2edcca9f-049d-98c4-e9aa-9c1195fecc77,"nothing, it has an accepted mapping",nothing to do,http://www.wikidata.org/entity/Q162378,isocatId-matches,,grammatical gender,Category based on (depending on languages) the natural distinction between sex and formal criteria. (source: GP),1297,n,null,y,GP,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-1297,0,grammaticalGender,"grammatical gender, grammaticalGender",candidate,"http://hdl.handle.net/11459/CCR_P-Morphosyntax_f701a84e-9171-1e2d-22cf-6528c2571d42 , http://hdl.handle.net/11459/CCR_P-Terminology_5b77056e-4634-1b16-a143-3697c33c17a7",http://www.w3.org/2004/02/skos/core#Concept,"http://hdl.handle.net/11459/CCR_P-Terminology_5b77056e-4634-1b16-a143-3697c33c17a7 , http://hdl.handle.net/11459/CCR_P-Morphosyntax_f701a84e-9171-1e2d-22cf-6528c2571d42",This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-1297,grammaticalGender,http://hdl.handle.net/11459/CCR__7a2ac191-441c-617b-be46-1e967df6ac06,Category based on (depending on languages) the natural distinction between sex and formal criteria. (source: GP)@en,grammatical gender@en,null,null,"the common value is used for the word combines feminine and masculine [Alternate info from GP, but it needs cleaning up and we need to harmonize a good definition]@en",null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-1298_32b14281-8df1-69bb-3e85-eb1cc4058cb4,"nothing, it has an accepted mapping",nothing to do,http://www.wikidata.org/entity/Q104083,isocatId-matches,,grammatical number,"Grammatical category for the variation in form of nouns, pronouns, and any words agreeing with them, depending on how many persons or things are referred to. (source: www.wordreference.com/English/definition.asp?en=number 12)",1298,n,null,y,www.wordreference.com/English/definition.asp?en=number 12,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-1298,0,grammaticalNumber,"grammaticalNumber, grammatical number",candidate,"http://hdl.handle.net/11459/CCR_P-Morphosyntax_f701a84e-9171-1e2d-22cf-6528c2571d42 , http://hdl.handle.net/11459/CCR_P-Terminology_5b77056e-4634-1b16-a143-3697c33c17a7",http://www.w3.org/2004/02/skos/core#Concept,"http://hdl.handle.net/11459/CCR_P-Terminology_5b77056e-4634-1b16-a143-3697c33c17a7 , http://hdl.handle.net/11459/CCR_P-Morphosyntax_f701a84e-9171-1e2d-22cf-6528c2571d42",This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-1298,grammaticalNumber,"http://hdl.handle.net/11459/CCR__7a2ac191-441c-617b-be46-1e967df6ac06 , http://hdl.handle.net/11459/CCR__48c55901-f625-6c74-a8a8-31d3bd28f658","Grammatical category for the variation in form of nouns, pronouns, and any words agreeing with them, depending on how many persons or things are referred to. (source: www.wordreference.com/English/definition.asp?en=number 12)@en",grammatical number@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-1299_1d61a867-591a-e12b-a577-02c80660fde0,"nothing, it's a non-used concept",nothing to do,,,,have,The verb have as an auxiliary. (source: www.sil.org/linguistics/GlossaryOfLinguisticTerms/WhatIsAnAuxiliaryVerb.htm),1299,n,null,y,www.sil.org/linguistics/GlossaryOfLinguisticTerms/WhatIsAnAuxiliaryVerb.htm,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-1299,0,have,have,candidate,http://hdl.handle.net/11459/CCR_P-Morphosyntax_f701a84e-9171-1e2d-22cf-6528c2571d42,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Morphosyntax_f701a84e-9171-1e2d-22cf-6528c2571d42,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-1299,have,"http://hdl.handle.net/11459/CCR__9a1e0dfa-fca3-45f4-43b5-775f5d910408 , http://hdl.handle.net/11459/CCR__07f76247-a52e-2a10-2331-f103c1e41f5a",The verb have as an auxiliary. (source: www.sil.org/linguistics/GlossaryOfLinguisticTerms/WhatIsAnAuxiliaryVerb.htm)@en,have@en,"I have eaten (source: www.atilf.inalf.fr Tlfi, NOMBRE)@en",null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-1305_7066f625-844d-7091-167c-1770bb560b7e,"nothing, it has an accepted mapping",nothing to do,http://www.wikidata.org/entity/Q371427,isocatId-matches,,imperfective,"Imperfective aspect is an aspect that expresses an event or state, with respect to its internal structure, instead of expressing it as a simple whole. (source: www.sil.org/linguistics/GlossaryOfLinguisticTerms/WhatIsImperfectiveAspect.htm)",1305,n,null,y,www.sil.org/linguistics/GlossaryOfLinguisticTerms/WhatIsImperfectiveAspect.htm,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-1305,0,imperfective,imperfective,candidate,http://hdl.handle.net/11459/CCR_P-Morphosyntax_f701a84e-9171-1e2d-22cf-6528c2571d42,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Morphosyntax_f701a84e-9171-1e2d-22cf-6528c2571d42,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-1305,imperfective,http://hdl.handle.net/11459/CCR__89c126e1-c817-e386-21c4-8b31c012bc9b,"Imperfective aspect is an aspect that expresses an event or state, with respect to its internal structure, instead of expressing it as a simple whole. (source: www.sil.org/linguistics/GlossaryOfLinguisticTerms/WhatIsImperfectiveAspect.htm)@en",imperfective@en,Here are some examples of imperfective aspect: Progressive aspect Example: be + -ing Habitual aspect with Example: used to (source: www.sil.org/linguistics/GlossaryOfLinguisticTerms/WhatIsImperfectiveAspect.htm)@en,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-1307_0db75c10-25a7-12d9-4aa7-aafee52fd7b8,"nothing, it has an accepted mapping",nothing to do,http://www.wikidata.org/entity/Q28503230,isocatId-matches,,indefinite determiner,Determiner not capable of identification. (source: Gil Francopoulo),1307,n,null,y,Gil Francopoulo,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-1307,0,indefiniteDeterminer,indefiniteDeterminer,candidate,http://hdl.handle.net/11459/CCR_P-Morphosyntax_f701a84e-9171-1e2d-22cf-6528c2571d42,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Morphosyntax_f701a84e-9171-1e2d-22cf-6528c2571d42,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-1307,indefiniteDeterminer,"http://hdl.handle.net/11459/CCR__9a1e0dfa-fca3-45f4-43b5-775f5d910408 , http://hdl.handle.net/11459/CCR__07f76247-a52e-2a10-2331-f103c1e41f5a",Determiner not capable of identification. (source: Gil Francopoulo)@en,indefinite determiner@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-1309_073ee50d-41c5-30de-2dbe-b87517a006a1,"nothing, it has an accepted mapping",nothing to do,http://www.wikidata.org/entity/Q956030,isocatId-matches,,indefinite pronoun,Pronoun that does not allow reference. (source: Gil Francopoulo),1309,n,null,y,Gil Francopoulo,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-1309,0,indefinitePronoun,indefinitePronoun,candidate,http://hdl.handle.net/11459/CCR_P-Morphosyntax_f701a84e-9171-1e2d-22cf-6528c2571d42,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Morphosyntax_f701a84e-9171-1e2d-22cf-6528c2571d42,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-1309,indefinitePronoun,"http://hdl.handle.net/11459/CCR__89c126e1-c817-e386-21c4-8b31c012bc9b , http://hdl.handle.net/11459/CCR__07f76247-a52e-2a10-2331-f103c1e41f5a , http://hdl.handle.net/11459/CCR__7a2ac191-441c-617b-be46-1e967df6ac06",Pronoun that does not allow reference. (source: Gil Francopoulo)@en,indefinite pronoun@en,"Anybody, somebody (source: www.atilf.fr IMPERSONNEL Gramm.)@en",null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-1310_ab441fcb-3588-e2c8-14ed-45e22106df1f,"nothing, it has an accepted mapping",nothing to do,http://www.wikidata.org/entity/Q1094061,isocatId-matches,,indirect object,"A noun, pronoun, or noun phrase indicating the recipient or beneficiary of the action of a verb and its direct object. (source: www.wordreference.com/English/definition.asp?en=indirect%20object)",1310,n,null,y,www.wordreference.com/English/definition.asp?en=indirect%20object,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-1310,0,indirectObject,"indirectObject, indirect object",candidate,http://hdl.handle.net/11459/CCR_P-Syntax_e7dbb854-a006-9939-4863-1236a4062a1b,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Syntax_e7dbb854-a006-9939-4863-1236a4062a1b,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-1310,indirectObject,http://hdl.handle.net/11459/CCR__84fcb7e0-75cd-fbc0-5bf7-8c292a2bfa83,"A noun, pronoun, or noun phrase indicating the recipient or beneficiary of the action of a verb and its direct object. (source: www.wordreference.com/English/definition.asp?en=indirect%20object)@en",indirect object@en,John' in the sentence 'I bought John a newspaper'. (source: Gil)@en,"An indirect object is a grammatical relation that is one means of expressing the semantic role of goal and other similar roles. It is proposed for languages in which the role is distinct from the direct object and the oblique object on the basis of multiple independent syntactic or morphological criteria, such as the following: - Having a particular case marking, commonly dative - Governing an agreement affix on the verb, such as person or number - Being distinct from oblique relations in that it may be relativized (source: www.sil.org/linguistics/GlossaryOfLinguisticTerms/WhatIsAnIndirectObject.htm ;)@en",null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-1312_419ab38d-0f51-859a-08d8-7469c0002680,"nothing, it has an accepted mapping",nothing to do,http://www.wikidata.org/entity/Q179230,isocatId-matches,,infinitive,Mood cited as unmarked or base form. (source: Crystal 2003),1312,n,null,y,Crystal 2003,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-1312,0,infinitiveMood,infinitive,candidate,http://hdl.handle.net/11459/CCR_P-Morphosyntax_f701a84e-9171-1e2d-22cf-6528c2571d42,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Morphosyntax_f701a84e-9171-1e2d-22cf-6528c2571d42,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-1312,infinitiveMood,"http://hdl.handle.net/11459/CCR__07f76247-a52e-2a10-2331-f103c1e41f5a , http://hdl.handle.net/11459/CCR__7a2ac191-441c-617b-be46-1e967df6ac06 , http://hdl.handle.net/11459/CCR__84fcb7e0-75cd-fbc0-5bf7-8c292a2bfa83",Mood cited as unmarked or base form. (source: Crystal 2003)@en,infinitive@en,To praise@en,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-1318_1c99baf2-cc47-d583-9b70-7ff8496d3f61,"nothing, it has an accepted mapping",nothing to do,http://www.wikidata.org/entity/Q83034,isocatId-matches,,interjection,Word or sound that expresses an emotion. (source: www.southwestern.edu/~carlg/Latin_Web/glossary.html),1318,n,null,y,www.southwestern.edu/~carlg/Latin_Web/glossary.html,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-1318,0,interjectionEmotion,interjection,candidate,http://hdl.handle.net/11459/CCR_P-Morphosyntax_f701a84e-9171-1e2d-22cf-6528c2571d42,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Morphosyntax_f701a84e-9171-1e2d-22cf-6528c2571d42,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-1318,interjectionEmotion,"http://hdl.handle.net/11459/CCR__07f76247-a52e-2a10-2331-f103c1e41f5a , http://hdl.handle.net/11459/CCR__7a2ac191-441c-617b-be46-1e967df6ac06 , http://hdl.handle.net/11459/CCR__236b4f4c-ffd7-7775-897b-f36f8ca8d71c",Word or sound that expresses an emotion. (source: www.southwestern.edu/~carlg/Latin_Web/glossary.html)@en,interjection@en,D'hoo !!! (source: zeus.inalf.fr INTENSIF)@en,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-1320_84eb6075-17f3-0184-f502-3034edfefab9,"nothing, it's a non-used concept",nothing to do,,,,interrogative determiner,Determiner used to express a question. (source: MAF),1320,n,null,y,MAF,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-1320,0,interrogativeDeterminer,interrogativeDeterminer,candidate,http://hdl.handle.net/11459/CCR_P-Morphosyntax_f701a84e-9171-1e2d-22cf-6528c2571d42,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Morphosyntax_f701a84e-9171-1e2d-22cf-6528c2571d42,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-1320,interrogativeDeterminer,http://hdl.handle.net/11459/CCR__07f76247-a52e-2a10-2331-f103c1e41f5a,Determiner used to express a question. (source: MAF)@en,interrogative determiner@en,null,null,null,null,null,null,null,null,null,null
http://hdl.handle.net/11459/CCR_C-1321_35cb0c2b-aa78-024b-9e6b-ae2a94cb191c,"nothing, it has an accepted mapping",nothing to do,http://www.wikidata.org/entity/Q54310231,isocatId-matches,,interrogative pronoun,Pronoun used to express a question. (source: MAF),1321,n,null,y,MAF,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-1321,0,interrogativePronoun,interrogativePronoun,candidate,http://hdl.handle.net/11459/CCR_P-Morphosyntax_f701a84e-9171-1e2d-22cf-6528c2571d42,http://www.w3.org/2004/02/skos/core#Concept,http://hdl.handle.net/11459/CCR_P-Morphosyntax_f701a84e-9171-1e2d-22cf-6528c2571d42,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-1321,interrogativePronoun,http://hdl.handle.net/11459/CCR__07f76247-a52e-2a10-2331-f103c1e41f5a,Pronoun used to express a question. (source: MAF)@en,interrogative pronoun@en,null,null,null,null,null,null,null,null,null,null
